5000 5000
10375 5219 12495 6793
7355 11844 16509 12601
6100 13861 12264 19243
15138 5558 16938 7616
5125 5390 17650 13661
4618 17454 6194 17773
18775 6413 19472 14507
6494 362 17553 3598
8682 10559 14802 15010
14887 61 19939 6745
14128 17253 16619 19720
15140 16709 16816 18035
1909 11845 11359 15198
1232 16895 10936 18497
19205 2117 19369 13743
8844 11250 19113 16156
17357 5586 19628 13608
9836 11923 15860 19154
642 9108 13583 16579
15136 10999 19301 16792
8662 1910 14719 15067
5112 331 5204 14729
19933 527 19965 5518
7828 17755 8620 19411
17780 1214 19986 16117
8493 16004 12107 17487
5625 556 7889 16055
9924 13215 10304 18590
18715 8552 19478 17374
1592 6987 18904 18758
17690 9400 18124 19795
10747 4905 19092 7875
8742 10847 14472 13246
5201 13417 10716 19535
357 14671 8499 15968
18168 11746 19515 17933
15788 11181 18959 13219
6048 1614 14066 3396
9307 16532 12367 19268
10135 1115 15932 8936
18675 2356 19964 2642
3462 15832 8627 18589
9820 17002 14367 17788
692 12915 15990 18718
16799 629 17988 7824
12625 7703 16746 15297
9439 2403 18350 19692
16588 16482 19056 17033
13817 16909 14968 17813
5967 16852 6865 18856
862 11574 18819 14374
18541 19760 19831 19932
16792 9071 19584 18490
4955 9863 16353 19245
14369 8538 19883 19649
17768 6336 17798 15316
7249 13223 9065 16009
9653 10600 13880 19491
11431 16797 19296 19242
8480 16615 15232 17318
1446 16607 6873 17548
17684 2780 18839 7419
6949 4384 13307 9593
1078 9160 7256 19457
11407 19455 18559 19867
11213 11469 15024 16990
12114 2213 15943 16831
14965 11264 19542 18994
1663 9399 6511 13830
19751 6126 19865 12777
2403 11123 4535 14223
3582 8707 18122 9967
10863 16278 14161 19477
17304 1150 18003 11082
14246 15862 16977 18568
18978 18590 19200 18818
1276 4564 3050 10116
4193 6750 18806 10032
19097 9427 19542 13541
17935 6705 18591 19677
4083 3352 13080 13752
14721 11424 14894 16098
9132 18225 9483 19135
4611 14858 11991 19594
15214 4380 19210 12880
19861 5248 19865 14414
2225 17681 16289 19239
3306 762 12465 1427
12961 5696 19581 13760
7520 15949 15691 17452
11405 17937 13729 18457
11818 1264 13754 5884
17094 18315 19322 19601
6950 8855 18273 12393
18564 2984 19696 6613
1161 19974 10722 19988
8536 19178 17199 19527
2579 5865 9152 14424
4267 7633 18249 12796
6925 7414 19604 13694
17858 4320 18072 15054
12736 426 13432 11696
4395 10177 14804 16844
8245 9082 15925 10271
8018 3536 11292 4641
5427 15184 15875 17683
12469 18118 13311 18347
18077 2846 18277 11831
5495 19842 14009 19854
11057 14081 12128 18555
1665 1076 12990 2364
8284 12735 12862 17362
13198 2811 16768 7609
13509 9831 15300 16600
3195 5465 4530 17426
18748 17607 19104 19782
2005 5020 9948 6283
3370 15371 15543 16440
18866 3048 19434 19461
2861 12879 13217 14553
17547 7021 19098 19174
2746 2425 5379 19809
13371 10971 16254 14938
16030 2956 17281 9255
17844 16683 18212 18376
9621 16271 18196 16333
10660 774 14542 1451
6721 12499 17097 19811
16480 2832 18282 6955
19935 8451 19980 17620
6162 8615 18017 17110
19021 16453 19856 17029
17847 16795 18224 17042
9893 83 17063 11162
15159 8935 16027 19502
13030 13024 13849 19629
234 10957 12102 17064
7595 8796 13050 11499
17154 10346 17198 12346
3285 19487 14393 19964
3932 2858 18891 10971
10148 10711 11337 14643
659 10259 3303 19060
11673 4842 15489 9671
16957 17876 19977 18167
18862 14013 18897 18666
16542 6251 18387 17017
15191 17986 15328 18830
4501 9935 8316 19053
12990 19447 17048 19505
10385 11298 18381 14003
18377 1272 18551 10254
14516 198 15791 15776
6106 3616 6178 7281
19854 446 19896 14345
13156 7096 14655 19787
9156 4688 12470 5624
13700 17406 16087 17502
3632 16869 14584 19799
9170 513 9998 13645
7165 12735 19945 16628
7908 15456 17180 19464
2200 19774 3629 19928
3849 11257 15422 12279
9821 17146 19259 18491
4209 948 5813 1672
6288 1691 12342 11327
4463 2251 16387 2456
17793 4382 18056 9670
15300 17472 15784 19176
19258 15328 19909 16015
6143 10885 9121 12993
4574 1548 10180 11256
8018 718 12548 18145
7396 3947 11051 12894
16381 14679 18656 19701
13331 4505 14525 18852
492 15730 3667 15863
4178 18029 11769 18219
12282 9083 15461 18343
3166 2174 19844 16681
15809 7326 17171 10229
1061 1290 16567 17427
14298 6548 18842 14232
14159 15269 14807 16103
110 11720 12262 18623
2390 3834 16536 14754
3563 12718 9744 13080
19688 13107 19944 14096
16262 808 18258 8859
16090 7158 18451 16216
5705 1018 16133 18497
17586 7021 19815 8306
12024 14820 19268 17166
16608 6010 19557 6258
13097 855 18857 13567
15727 7965 17220 12032
356 1615 16988 8544
13107 7920 17317 8817
6847 10222 17159 16355
12816 18429 12957 19642
18591 723 19873 16745
14346 12632 17172 18337
9940 14293 10293 15930
7886 6980 15180 12937
16852 12567 18383 18878
9374 11290 14333 12934
3067 12014 18990 18838
763 8531 19198 16593
9535 18576 10126 19787
12656 18329 12742 19526
14205 734 19676 2282
5948 657 18202 18353
5971 2053 18311 8119
15016 19234 18338 19532
788 19980 6425 19982
133 14389 10172 17885
8439 3812 15991 4658
18839 8529 18912 11569
5594 17916 15072 19747
11368 18329 16383 19964
17716 15379 18515 17738
8807 198 13908 8484
12027 17861 13288 18613
12986 10949 19635 11173
7019 1516 8610 11126
4621 9378 19997 15717
8288 5465 8517 7240
5680 4006 15111 19052
4995 8932 12253 10493
1322 8724 8673 8972
7857 8309 8208 12945
19008 1576 19537 12872
3363 11395 6073 13751
4824 19832 15862 19987
1090 12251 1941 18466
19730 19713 19733 19793
12215 6034 18393 14796
14634 12128 16893 14229
3681 14859 4814 16002
3150 10742 6302 12532
12573 869 16176 2950
11145 19592 17611 19742
16127 5125 16395 12940
2348 2490 3584 16580
8897 13926 17235 14596
11747 12968 19921 14608
13650 2534 17781 17936
588 7696 16038 16858
18236 12689 18602 15772
19513 11221 19600 15278
3877 2880 11265 17654
5260 19798 17560 19801
9304 17586 16263 19696
18806 18963 19879 19421
12726 11844 15173 16965
3465 13900 17677 17768
13915 14278 16131 18842
13354 4733 16796 6034
17729 16521 17738 17945
10906 19963 13954 19990
11426 11237 13709 16711
10041 10941 10531 16532
6954 11974 14140 17856
4754 10822 11443 16081
15703 9097 16869 13042
11640 6249 14542 8367
7345 3824 13315 8687
16131 13446 18602 18501
2520 16380 14418 18936
5008 15983 13404 16677
14754 17777 19885 17887
8293 4897 18108 14173
19032 5527 19911 7849
891 2110 13015 17532
1939 18512 9933 19172
15115 11584 16883 12709
53 13030 14813 17936
14699 13444 19999 16789
7393 12578 12152 13311
18340 2624 18734 9465
11956 12718 15732 13474
15633 5858 18001 9873
3674 12194 5821 14557
4665 1942 8649 5838
15182 10698 18994 18162
11093 5118 17045 10424
18806 10779 19381 16116
616 4078 11212 8236
19084 18118 19085 18175
8868 55 12105 18693
11386 8987 14978 13267
16829 8714 17853 11040
15812 108 19560 1666
935 4544 19643 6933
17821 16644 17976 16719
1695 437 10565 17114
16026 705 16263 1955
8156 2981 18488 12559
8260 5263 13018 6827
18629 11533 18643 17999
14595 11837 19761 16621
14556 9808 15290 18440
1312 19118 9279 19671
7410 19630 14790 19960
8313 13888 19083 17311
1400 10248 11994 15552
11411 387 18114 9195
16934 19376 17319 19439
8739 11493 15377 16392
15015 2428 15467 13721
17839 3451 18012 5549
14824 11327 16642 19358
16323 15383 17349 16088
11426 17296 14890 17793
5383 16724 6661 17793
1643 12678 19041 14118
920 9053 3353 13718
7 17962 3489 18831
11577 16862 14126 18205
48 18821 8712 19997
1530 19614 16521 19711
7110 12764 12525 18705
2263 2186 11248 10577
17006 2508 18615 3221
8387 19147 10638 19962
14520 4141 15117 5277
932 13608 2362 14723
14558 7637 18187 14962
11765 7094 13773 7669
5406 2017 16984 13370
2333 10622 19964 14870
9766 14765 14436 19874
9096 255 11879 16071
7250 5371 13508 6361
7375 11167 16704 12148
16459 19166 19975 19949
10794 6658 13987 11558
18169 3578 19123 11155
12439 10192 16587 14812
12410 13739 18662 14722
7680 9192 12684 12413
18375 11127 18803 15518
16345 2614 16706 15234
14149 1264 17522 18674
2482 3415 10603 18365
1683 16030 9320 18920
19098 10621 19588 11571
14957 14115 19496 18729
12165 19264 14207 19504
17128 6579 17731 14381
14333 15354 19378 18821
18691 11263 19596 15407
3372 6806 18629 15183
15158 17518 18131 19050
5923 2614 11958 5284
17325 5654 19496 13382
9820 8712 10233 18238
8874 3479 13052 13972
18896 3061 19073 5708
8044 14739 9227 19412
2952 11935 13680 15011
2076 19114 12832 19944
8109 15018 16028 18156
15521 3147 19231 10677
17523 12192 19464 13273
9988 14617 11236 14812
19888 3950 19926 19627
12042 10428 18289 12888
4324 933 12952 5732
833 14549 17561 18399
19433 17446 19633 19828
6923 13443 19352 14914
11873 18144 16236 18839
1065 7901 10840 18222
17546 349 19977 17229
2116 12784 4055 16062
6961 4262 16602 17017
14222 14086 19498 16805
15918 1942 16179 17073
18231 17126 18246 17424
3845 10639 14439 17382
15541 14888 19272 15032
9606 5095 9937 8888
7541 15607 17541 17391
4110 2084 13005 6522
12421 750 13773 5268
18894 15217 19384 19385
15319 18920 19272 19680
4663 19194 18616 19863
7100 3209 15505 5843
3306 19217 5579 19373
17201 16164 18288 17914
8823 6352 18537 8748
16 5247 15845 12887
14066 19298 15558 19948
3637 13599 13191 18856
15955 16210 18196 19410
16288 7291 17784 17596
1045 2408 12900 6385
872 4218 8223 15782
7437 19651 15359 19922
19951 2947 19956 7006
17988 14340 18925 18388
18881 2054 19104 14671
15064 17425 18551 18529
3951 9684 17639 10488
13611 8194 19502 16752
8081 18171 11505 18355
1588 19777 3883 19869
14724 3599 15460 8130
2537 19700 17129 19731
1682 17981 6709 19285
119 7505 14376 9043
16485 10623 17989 19222
4668 15118 11323 18455
6296 8422 19913 17890
2703 11458 6740 12580
9374 8692 13779 16162
11650 6283 13959 19455
12055 5919 18907 18148
16535 16866 16863 17317
13409 4001 13423 4583
19013 15069 19344 19467
5853 16835 15737 17140
12927 666 17861 6341
13068 10046 17800 19775
3720 14529 4718 14683
3255 11683 13847 15632
12523 17337 18014 18692
1369 9820 13814 15221
10850 19254 18033 19570
12463 14540 17923 16036
10507 10571 13718 17338
14258 19439 17488 19793
18323 13654 18529 19469
13615 16442 16010 17550
2394 19531 18871 19678
16760 19539 17987 19682
11901 8525 16901 17756
18398 18036 18721 18488
2399 15500 3096 19663
16558 11158 19471 14863
10874 875 18742 7534
10395 18267 13654 18677
8312 11068 18949 11653
15751 6792 17003 13801
17442 2210 17704 8066
18306 9214 19387 18554
4022 370 16453 4779
19938 7917 19995 8587
2891 6124 14211 9820
4754 18843 14047 19972
3534 18933 17701 19206
2848 1302 6533 15691
18318 18383 19641 19758
8994 18122 14802 19270
438 3226 1739 16588
15150 6182 16289 13537
4082 6034 13734 11846
7549 17876 16006 19137
641 14085 11267 14110
18931 7899 19791 16792
9617 12038 18038 17398
5313 12488 17259 17989
2950 10330 3478 17270
3432 542 18449 14400
7828 4455 12961 14099
12220 13465 12835 19865
1130 19712 13170 19880
7080 5032 17921 8061
7415 4681 10367 18549
11104 3925 11482 12656
6239 5280 9124 15549
357 5311 15607 18448
10114 17480 15851 18753
3873 3354 10448 8562
9160 9408 15696 11478
13595 360 19688 14774
11724 4133 17461 9548
17919 9870 18961 14547
17235 17610 18627 17985
10953 6222 15055 19845
16291 11887 16834 15713
8205 14118 15393 15913
9880 13645 16706 17057
4750 16682 9223 19458
6049 14215 6728 14454
8522 19436 14690 19759
10382 4909 11492 19187
9819 6341 19030 18668
9163 9604 9732 13177
18611 2242 18860 10818
11577 11858 12537 19052
11959 2587 19261 5854
15661 7178 18229 10787
18044 10859 19748 11215
6303 4919 16522 8552
6420 6746 6486 10154
1824 2800 12432 16576
937 17224 10788 19518
15024 3699 19617 11540
8340 429 8351 848
3856 4995 14610 6547
14154 4984 15645 13748
10490 11462 13753 13812
9914 12221 19675 16699
14155 7883 19993 14962
6658 19382 10495 19514
18614 5742 19221 10675
4191 9010 9812 19724
122 1172 16427 5246
8628 3669 16445 7166
2155 17190 5287 17210
9909 15979 10841 18781
19585 2400 19821 19293
12414 7099 14826 7394
15583 3195 19137 8329
12673 12700 15759 17937
1136 7212 3232 14279
6667 4171 18837 4959
14096 5593 17378 5774
13521 17069 18300 18436
828 202 13998 9989
881 6923 1633 17947
2167 3503 8723 9335
10869 3509 14815 8234
8267 17500 13042 20000
13551 9600 15270 10564
13842 9886 17356 11852
16586 3719 19820 15131
10298 10709 15295 18762
2318 5087 5585 15175
6614 13665 16182 16214
5800 13915 13822 16899
8702 17874 14948 19187
4566 11757 9485 12829
14530 13351 18487 16843
5526 9029 8292 17959
6025 12110 12371 15486
14935 9522 17177 9522
12506 495 13136 13381
13632 6828 17347 18171
14810 8497 18023 19559
19775 19674 19777 19921
7439 4924 17750 12478
19717 11265 19877 19009
16578 15101 18680 17626
18176 11894 19074 17577
9517 8459 14141 11387
15539 3001 17254 14121
10852 6312 18019 13712
14999 13984 16761 18966
17731 10874 17741 14560
5671 2227 17238 18689
13027 2197 17988 17841
14164 3665 16433 13215
1144 9295 3902 14215
14177 17256 14330 17511
7409 3258 7837 13378
5983 3231 19204 17755
7211 1384 11639 18648
14714 10781 15131 18149
19685 13384 19841 16099
7968 4466 8420 11390
19775 11853 19935 19267
10637 11815 13147 14012
4648 11058 10605 15117
11322 18564 13398 18850
15280 13391 15455 18638
11306 8093 11744 16158
8471 13904 9537 14005
3324 15967 7454 16183
5472 18311 16210 19596
402 1463 15683 5517
5990 3119 17876 3488
16495 9123 18791 16205
14704 19217 15228 19595
1978 16493 6449 17320
15471 14750 19704 16262
6587 6165 16082 12121
8328 19098 19806 19292
16837 795 18334 8148
16780 14091 18366 19367
2128 9145 3233 12132
11405 18530 17557 18712
9380 12552 18542 15272
7733 18973 17884 19183
3549 4252 11878 9892
4466 15755 9264 16355
5816 1895 19804 11737
6826 4807 19058 9000
7932 19872 15488 19985
1810 5461 19962 16266
3976 10166 14684 17433
3938 17485 10314 19663
8199 4591 10493 13739
17538 6154 18282 7925
4107 4470 13208 19332
141 17043 2106 19162
4782 11788 11899 15989
15778 15751 16399 19653
1806 11682 2912 19061
16441 492 18867 18606
17230 17754 18155 19982
2131 16024 2853 18230
11849 1521 13618 5818
16069 18816 18068 19143
10154 9545 10875 13102
9302 18096 14424 19779
1206 13694 7548 18552
19970 14395 19989 16844
11370 15529 18533 18973
3819 507 6854 1758
17161 4615 18310 8978
17455 11789 19809 15425
3005 15487 14222 17913
8615 11093 15289 18630
11052 5242 11783 6777
1444 19545 12634 19747
19458 10450 19624 10717
8284 13410 13610 15736
5151 19672 13231 19675
2803 6579 16612 18463
1161 151 16592 7916
14192 15080 15232 16389
2646 9740 17980 9772
662 13098 16471 16806
1980 15245 3520 17804
16028 3494 18008 6993
14668 12128 15601 17366
16698 15125 17405 16336
15457 7349 16978 12232
3539 19329 10132 19551
14485 2821 17489 14859
16120 3927 16720 7657
18781 610 19034 18638
17718 17396 19775 19203
6924 18815 11012 19601
18643 8563 19486 9223
13503 10404 15411 10636
3833 19457 6208 19502
2054 14818 11055 16161
6698 18649 11353 18738
10699 928 15948 11702
14855 350 19182 2199
3157 3548 13793 11025
2825 17360 18202 18786
18246 5754 18751 8096
4745 1014 19965 5584
7238 12276 19654 15683
4683 12901 6117 15729
3086 2565 7042 5771
15549 5025 17161 12656
17514 19466 18786 19651
7443 14542 11891 14723
16694 5000 18004 7538
1267 10361 12317 11785
17610 16552 19818 16572
15376 714 17509 2979
12054 14090 19167 15221
12872 19998 18210 19998
2165 12936 8075 14707
18967 7569 19663 8761
8919 5369 13654 8172
18459 2013 19140 18459
18432 13440 19645 16979
11020 10237 12071 10368
6699 4824 10121 15121
13443 2241 19526 4994
1289 3248 14937 10524
2972 6103 5333 8747
7648 1655 17182 9126
8619 5011 10227 8449
323 3124 17128 17442
4395 13404 13763 14352
11977 8209 18890 16766
19072 18013 19856 19014
19749 6383 19770 7108
11841 7552 13585 12447
8477 4526 14731 5645
6409 8879 13512 17045
4884 17556 15892 19968
6508 7728 15526 11488
2338 19663 16450 19955
14303 18150 18704 18819
6618 2738 8762 8509
10326 5666 13679 19263
7926 1749 11320 14940
16687 6359 16882 13251
11422 10033 18452 19093
10937 16310 18991 16626
13601 19189 16014 19918
15366 13822 19696 17493
7500 11190 18124 13166
16665 456 18186 16777
2778 4927 9787 18291
18096 6928 18745 18708
9495 14892 10240 17828
15333 10992 15902 17388
10561 8650 17669 14185
4103 940 8464 12130
11656 2657 15040 11177
10723 4318 18724 6916
3832 2542 19120 17800
9656 9881 10571 15625
16202 14683 16744 15325
12616 14787 15873 19511
5526 2760 18216 15097
12899 10682 15305 16842
624 16003 12345 16097
13197 12715 14476 17694
10020 8985 17352 14285
1046 7142 6738 13345
10559 2768 19612 7086
9250 18534 17346 18846
8180 6940 15009 12220
4137 2943 13552 15977
5589 342 13717 2928
16602 11782 17722 18036
10047 9873 18744 13171
211 8649 4537 13758
8712 18672 10433 19005
8587 3938 8640 14489
19041 6325 19364 8814
6370 9622 14722 16428
17463 18286 19000 18806
18764 3821 19324 4685
19103 11997 19196 12828
10769 18561 19235 19059
4686 9460 15891 11474
8339 19179 14433 19771
18874 3840 19966 12139
9659 11633 14842 13358
10582 18274 14465 18537
2836 18747 11102 19068
16121 6021 17937 10865
6621 15733 8119 16125
4985 5960 14632 6239
1262 13908 2326 17142
6784 18465 17335 18852
17004 4252 18797 13165
4954 16838 19368 18250
14671 19907 17000 19947
13589 8405 19358 19886
2638 17556 18804 18569
19557 3714 19591 9857
3664 18273 7579 19941
17366 15408 17993 15909
15183 8215 17004 14530
16920 15721 18290 17477
1670 16871 19996 19097
6320 3820 19820 6272
18831 19925 19029 19970
18888 5286 18972 19381
14924 4882 17968 13914
6031 12774 11373 16204
5897 17978 13348 19487
6529 6307 6915 17764
19381 7261 19938 14415
14750 13421 19216 17818
1476 10365 9863 16625
8789 5180 17387 7930
16266 2091 17474 11561
9946 17202 18826 17481
2118 9628 9376 12050
3711 6155 16476 15454
1203 11252 12195 14820
3452 13385 18159 15057
3394 13126 11745 19318
1654 11282 13985 18034
16741 11072 17368 16644
18590 15153 19681 16003
8772 19499 9111 19805
7215 19219 7518 19911
3775 5265 6058 11250
8590 15945 15382 19840
13270 16900 14196 18578
555 14991 894 15336
15009 1360 17582 3872
352 16552 5125 18408
8574 12849 13032 17360
4251 3401 11064 5193
10004 8998 11931 14303
14481 3811 17364 6887
18264 19460 18855 19747
12504 16999 15915 19007
17282 1573 18501 13746
11045 15244 12582 18437
12915 8894 17606 18814
3683 3180 8056 10850
10410 15068 16295 17436
800 1020 7365 6908
11139 5489 12440 14210
12398 2973 19997 9596
3790 13587 7478 16638
11847 8941 14313 9513
2325 10992 8487 12288
16068 1744 18799 3741
3305 15028 10298 19045
1895 6592 17650 13272
19646 19493 19913 19631
18706 17625 19693 18369
8310 13985 10667 17646
3704 17943 13040 18827
15503 12670 16058 18278
16174 16860 18405 19896
16347 5908 18630 8933
17069 17523 19489 18740
499 15856 18099 17101
11458 9604 12881 17274
10644 12132 15612 19898
8116 4390 18805 18033
5728 17942 17450 18916
7645 13600 18650 19873
8526 13553 11103 19398
