1000 10000
12668 18844 13712 19210
17326 19072 17881 19220
14552 12037 14624 16834
16729 4012 17513 13401
978 1910 9234 17392
13504 12810 16086 18055
5375 264 15226 2540
1054 12870 14486 14695
13323 18513 15871 19738
10945 8396 13515 8875
10015 19149 16235 19344
14403 12692 14867 14174
5195 16581 12789 18192
19096 2911 19249 4364
11289 5469 11586 12251
15641 16123 17708 18994
9427 1648 12745 13420
11909 3542 17865 18440
3685 14090 12216 15443
8873 9167 14303 15746
9472 17803 9690 19504
11428 14644 18589 17134
18706 18782 19007 18801
15142 1051 17124 12981
4312 15420 10043 15949
6505 17198 8684 18204
11716 4171 13198 12565
19514 10432 19822 14882
5291 16859 5293 19399
15749 6306 18109 7428
8004 19889 19378 19987
13357 3106 17328 15279
2558 1035 16656 6295
6237 18376 16058 18681
9195 14186 19245 18994
2235 6379 2777 13773
73 4151 15295 8025
3548 19281 14905 19336
9494 8123 10233 17231
2839 8318 15631 19762
6173 3466 19894 8276
12662 6403 19833 9502
18498 6002 19907 14066
10430 3861 15120 14147
14868 15737 16794 18806
2006 8033 7498 15780
4573 6516 9658 7511
6007 11424 12317 16241
13726 14490 18667 18687
6624 10040 12222 19963
16385 771 19749 17773
1469 12915 18450 13449
16913 5097 17374 11004
6081 7926 15494 16835
7560 17614 17022 18540
19902 4297 19999 9514
15755 16106 19539 16424
16418 19797 16593 19834
9766 3929 12914 15462
9761 11976 17089 14280
19430 758 19823 3138
11554 1400 17872 13525
13630 12407 19681 14750
16455 14279 18364 18966
11416 7618 16697 10472
10993 15328 18685 18081
1898 6517 11071 8876
137 10310 10464 17148
18113 14647 19178 19653
10640 4236 16715 4300
14567 7002 18284 18511
9394 16545 17610 17036
1155 1678 5647 10458
4898 478 6892 11670
9222 3236 17534 3241
3232 19748 18994 19842
14858 12301 18063 16248
12306 18718 13965 19334
7424 19597 15556 19799
4204 1592 4255 14336
9562 17156 17479 19258
13961 9183 14243 11998
11153 850 12182 10560
2878 8702 17699 12469
5582 8223 10805 16052
3380 12709 15528 14835
16350 9309 18550 9443
10392 7426 15335 11073
3420 19353 10879 19665
15635 18462 17426 18863
5949 18165 8157 19579
4550 17273 15388 19031
2438 15522 14586 18317
782 4225 8145 18636
3392 17096 8875 18459
18193 6504 18983 17772
9374 16727 9693 17643
5959 16618 11051 18951
1196 4704 11280 4812
13342 8349 18354 19901
7549 10396 14720 16452
3934 10362 12346 13455
8695 18590 17102 19205
13320 19614 16970 19716
17166 6295 19072 19546
12876 18464 15766 19090
19793 5335 19799 7178
17056 6061 18356 9364
2134 2113 17748 7439
12527 1020 16485 1085
7530 6815 11902 12851
16787 15103 17188 16529
12243 11594 16756 15788
8988 4729 16498 11489
5381 5325 16224 10904
18077 9437 19799 13310
3046 17253 12919 18612
16819 14394 18890 18951
16397 6491 18468 19685
4605 17452 11069 19959
17597 19348 17856 19553
19272 8811 19329 19226
19396 17770 19969 19440
12190 16528 16261 18453
18297 1921 19902 17679
7611 5049 11490 9133
9362 11479 10453 15278
4989 11273 12464 15519
12401 17147 18882 17409
19015 8366 19278 14186
17582 1968 19394 5637
3539 7222 18785 17872
16487 12048 17230 14138
11417 9033 17821 16667
670 6757 16776 16755
9271 1489 11453 1551
19761 5128 19997 5423
2262 6543 17481 17387
8260 1602 16654 15071
3055 7989 15469 12119
18846 19318 19998 19941
214 9804 12360 19664
1285 2780 16017 9223
5720 13395 6027 16571
19881 2510 19907 3952
915 19061 10038 19628
13995 7391 17947 16510
9538 15001 13511 16822
3887 3744 4204 9803
13884 1721 15801 17622
17809 14938 19369 15101
17073 19228 19602 19453
19126 18200 19563 18709
4055 960 12443 6196
14976 2257 19419 2301
11476 19716 19609 19902
16686 6773 18964 13684
7981 4162 13142 19618
14277 4842 15235 7058
16873 3925 19050 7686
2219 12205 3689 18062
8365 15516 16906 19128
18503 5206 19311 11532
15766 12788 17362 13449
3439 7710 12604 15722
19144 4898 19806 11169
15293 17968 15710 18973
4655 16519 8784 16668
16705 4390 17685 8789
18624 3506 19531 6788
1259 17498 3730 17875
1157 10981 1973 19368
301 8346 2610 18058
12575 18415 17999 18724
18579 13342 19677 14612
5934 19305 6767 19718
6235 10402 10300 14767
8112 3425 9123 8933
1823 5934 5057 16415
1965 14684 18450 16648
9768 17465 14064 17982
8325 1402 8980 13912
10240 7516 11818 9013
5007 1024 5845 11595
12075 2649 12923 10968
817 3018 2949 6440
3471 10086 5556 15759
14295 9732 19222 9819
19220 9780 19959 13140
5504 123 6789 4139
16276 1205 16982 3248
15716 8927 17270 12501
12487 135 14319 14580
448 19077 16033 19109
15891 6307 16134 10083
5015 1854 14870 7778
18606 17972 18851 19236
14565 16795 14952 18947
12762 5079 12802 12176
8832 8249 13753 13447
16909 18226 17375 19657
10136 6688 19239 9679
2516 5513 6504 9377
8067 12819 11327 15178
19323 13124 19464 14088
1966 19796 13959 19932
17501 7972 19559 12817
4611 14625 17914 17911
11271 10963 11383 13095
18186 8004 19053 10451
5413 16593 19150 19446
981 2142 2210 7062
10597 6449 17099 19231
6564 14627 7717 17984
13663 18123 19622 18786
2891 15940 15973 18347
18255 4531 18402 18200
18339 16382 19309 16625
11275 18218 11752 19955
10534 2996 18420 15888
9219 18996 15343 19963
18370 5299 18984 10836
3335 9074 6286 18542
5250 5397 7625 18917
5128 14064 15626 14208
5921 8202 7436 19013
1783 2547 8324 10200
6129 19635 16789 19731
16597 5045 16632 7746
16252 14703 17797 16634
3101 750 15423 8772
11456 7170 11791 9963
141 1491 15150 8022
8294 3469 12459 8224
13845 18458 16066 18954
17290 17723 19747 18058
8140 15273 13691 18220
14539 10528 18204 18146
13399 3939 15911 19858
4694 7080 17779 17991
5988 12768 8194 18708
11500 17629 12069 18894
7936 1989 18072 4378
13438 180 18474 1220
3526 15565 15331 17021
8793 6742 17077 11449
12773 13474 15083 15487
2034 6416 19067 7642
16952 12191 19204 12471
8039 11313 15884 12677
5145 13765 15848 16355
17475 12280 17759 13731
1068 6236 18113 6864
17502 17880 18406 19947
19980 5689 19995 5919
8402 18783 12770 19402
18209 323 19202 8763
10620 7104 13094 11269
15403 6813 17807 18696
7530 2041 19593 12097
5272 2843 17522 13195
19947 10933 19995 18588
8505 19870 18493 19890
14851 7125 16049 15422
673 18363 4061 19630
16562 2893 18094 11791
12357 5456 15925 9526
11732 11200 13342 13717
19342 6709 19982 12002
18123 840 19465 12023
1758 5981 18086 8110
18862 460 19273 8964
17723 19875 18464 19969
1873 10413 7210 10992
5155 8739 12483 14551
5672 16179 11323 16701
13533 1730 18516 5680
2464 10787 17073 13502
1968 4542 19085 17736
17174 6556 19615 12670
2681 13722 17866 17430
15993 16695 16771 18148
11670 4012 17324 16897
17289 14902 19970 17129
4938 18263 18059 19633
5334 12281 7881 15546
5179 15678 12016 17519
15097 19064 17716 19597
19001 11868 19283 15236
3648 11015 17839 17132
8852 9310 10402 12596
16314 19327 16893 19450
9962 7654 13671 12090
16528 7355 18388 16078
19329 9397 19623 10596
3874 8056 9096 18616
13996 19463 18490 19937
7155 6016 7464 17147
5213 256 15620 7666
17041 9886 18299 16528
2967 17176 16340 19623
6616 14764 9420 19207
17512 8273 19907 9359
2670 1652 4631 7641
19275 16047 19357 16514
18826 8503 19415 9656
6701 19119 15686 19291
6291 2088 14743 5903
19750 15889 19990 17631
12008 3371 16872 17568
9777 17446 16353 17495
18672 19961 19890 19999
18209 12394 19567 16723
4013 6454 11401 19867
4811 3647 10905 11259
9967 4303 15182 6749
133 12628 13107 17659
14277 6499 16793 16035
5170 16974 11263 17974
15665 2160 19531 17474
16580 10934 17122 17704
14421 497 18056 5276
6412 3253 16960 14197
9360 19191 16115 19658
10389 18370 11695 18591
6020 10779 8318 12504
16499 4825 17810 13871
17397 4958 17585 19938
17977 8499 18024 9154
16826 18763 18980 18891
2536 12945 13156 14002
10221 11072 12078 11112
10029 16425 14382 16934
1432 7987 3309 17305
5151 16413 15815 16730
5991 10344 11689 14943
3299 7308 11850 18539
5301 122 7095 14229
16447 16236 17145 19015
977 16462 8159 19886
4561 18272 9152 18475
4813 5741 17776 12368
13453 369 16733 9127
18904 17996 18941 19871
8275 4742 15251 11654
5817 830 10488 19087
16811 19017 19488 19526
10134 2978 18083 15582
9320 13794 11065 14006
12436 19653 16233 19664
18574 4278 18767 7364
17307 16643 17675 17522
1932 3489 5172 15952
18827 7290 19483 12223
9109 13928 12722 17881
10960 16784 13264 19311
18890 6510 19155 9940
4211 1154 16184 18577
19852 16182 19932 17780
711 10810 12906 16561
4325 5793 5638 8533
9162 13368 16208 15875
5302 2688 14200 19730
5284 8088 17766 15779
3337 16978 14807 19263
5088 11877 14367 17665
7565 9428 17941 14790
18445 16377 19542 16565
3826 17767 9488 17973
17522 11275 17619 14263
9929 3874 16133 19625
14962 9827 19376 11817
597 16500 18288 18449
11683 10759 19530 14637
14997 13436 15095 18904
2825 18818 3049 19992
15511 11634 18364 19762
12756 13103 12838 15692
14901 19158 15569 19363
810 2487 11829 19984
2461 16843 12593 18697
10082 1485 16825 5763
1824 7245 19159 7306
6978 7387 15801 19118
633 17780 18098 18677
10278 2353 11071 12362
6642 6364 14565 16709
1936 2925 10788 6796
19036 17495 19559 19455
13832 3980 15002 17133
15808 14496 19001 19511
7495 13659 18460 18233
15606 4437 19069 14760
10852 9822 11959 19023
3190 18694 17142 19607
3840 12784 5366 16148
5917 4838 12670 6932
13530 249 19154 16884
9328 5222 18945 8486
7583 8894 15086 12420
8253 16242 11185 19784
13790 13744 19721 17600
6210 18761 12413 19287
17844 8079 19904 10188
1724 9374 16310 17848
18033 16097 18855 19922
1558 2734 8731 16220
19687 12751 19855 16038
2475 13674 10434 17563
19358 4238 19607 11196
8070 15743 17749 18967
4028 1192 10162 11058
7239 3059 17186 17273
15929 6129 16069 8162
12081 19501 13810 19805
11266 19276 15764 19553
3538 15735 9632 19616
4364 17040 15363 19092
13388 13289 17760 17031
15177 7042 16651 19313
14690 15141 15939 19394
7198 5886 17013 8255
19828 9762 19930 11105
14618 6820 17909 10631
16367 15015 17945 17644
15323 14233 18640 19421
19010 643 19432 19319
15288 11750 17229 13966
11226 10661 15457 15225
9169 16357 9973 16670
19779 14100 19863 16525
4317 11714 8513 15804
5967 12114 19520 12131
7382 443 14243 886
8008 1842 8034 12482
12026 19025 13831 19747
14224 3309 19808 8199
1639 15504 18635 19197
12257 3610 17276 19571
5534 123 13564 13086
5662 1191 7340 5781
6698 15907 10640 16207
13199 15278 19903 16239
1748 10448 19295 12643
19332 148 19957 14518
18939 14968 19572 17957
1513 18525 3918 19989
18345 6112 19906 16247
2031 18007 6349 19407
16059 18586 18282 18604
17753 8314 18370 19428
2501 7023 4582 8049
13448 4834 14099 16703
7822 6127 8681 8195
2682 13233 6917 17986
10955 19806 12157 19856
7405 16163 11216 16983
17291 9910 18856 17198
798 13493 1486 14934
1710 3423 15851 5503
1342 5996 14882 17023
17125 10242 18933 11272
7057 25 7199 1600
1568 6000 12618 12397
16415 17667 18285 18127
18297 6139 18391 11368
18082 7508 18427 10862
9481 11003 18905 18199
14982 18592 17711 18871
6004 13575 16264 15323
11222 128 17623 5889
13469 547 18885 15279
18651 3613 18853 6158
2250 5441 12230 7114
12806 11301 12964 13488
16015 10722 19406 18798
5951 14350 18283 17757
15234 1726 18777 13420
13941 8754 17320 15943
6688 931 18096 9377
17130 17401 19980 18290
10301 17189 18056 19916
7939 18609 16684 19502
2575 7857 4404 15996
13695 5916 16749 9472
14701 13185 17948 19169
15166 5042 16656 5965
6212 3490 15341 8468
3673 7660 12061 17956
11788 13613 12737 14372
11818 1934 16493 16808
10714 19488 12626 19611
15403 7774 18281 16725
8690 19916 10868 19979
16551 19435 17925 19486
17390 14084 18017 15956
2380 5274 4242 11901
13878 4124 15773 13305
4849 3998 13224 15247
2253 15768 18948 16580
10207 9314 17613 12280
13801 342 19424 6234
11037 2301 15433 19707
438 8582 5926 11596
16411 4095 19775 15631
5385 16375 5758 19619
6101 5175 10127 7041
19767 15524 19826 16462
2617 6550 14711 16193
18053 11827 19853 15338
14300 12516 16189 14337
16812 17144 19205 17746
12279 9087 16792 17540
1618 2421 7045 11978
9566 11868 12753 18281
15894 2590 17249 10511
12418 17331 13859 18423
2196 13708 13976 14179
14713 5145 17203 15334
17855 4718 18412 7980
242 5467 8858 16326
13268 4842 15498 19118
7769 7710 8248 14733
7509 9923 8140 11319
19875 13026 19966 13221
8070 18493 12789 19289
4411 625 10967 17474
7954 1128 8472 3194
12611 7791 15812 13963
15268 15090 17782 19706
8499 15716 9491 17960
15475 13682 17945 19534
14350 4416 16108 16298
15689 8520 17030 13867
4999 6621 13382 6724
11347 4736 17039 9471
10036 18834 17489 19492
17212 10627 18598 11229
15979 1682 18820 5787
15102 11618 18922 18933
16650 19323 16903 19679
12980 18799 17153 19287
13509 13299 15098 19364
18805 4017 19551 12221
13450 15108 14937 19056
12565 5359 13151 13724
9145 8211 10937 9168
5617 13797 6397 19773
3705 16483 5801 18484
14032 1056 16584 4093
12496 8445 14435 10378
5030 7228 13812 17034
8254 319 10250 14697
16721 18905 16755 19218
9868 6139 13875 13298
13265 12927 15996 16200
1226 12668 3876 13590
14902 1943 17204 4659
7445 1084 11655 19630
3315 1951 16785 14703
16697 18786 19314 19963
10218 13771 13700 15717
5618 9739 16645 13989
9382 17190 13985 17631
11663 19713 17300 19745
2163 19970 14330 19993
7551 7373 10632 11251
18567 8316 19934 9113
13006 8532 18795 19711
967 586 3779 18936
3082 3577 4943 10835
554 16050 13753 16298
16594 5540 19813 15676
10653 2958 14572 6167
19023 3455 19334 8601
19416 12824 19829 13522
3034 17811 18892 18117
13351 222 18968 15568
142 3722 16187 18367
8438 6268 16388 17077
19905 19346 19963 19698
6782 7741 9751 10634
208 17227 11926 19747
378 19460 3576 19880
13261 10178 19182 15883
3480 7308 14218 15904
10380 19751 15353 19836
6669 4335 17808 10535
5076 6855 7350 15755
3960 2538 14821 19233
2002 7249 18551 14627
16502 6454 19238 10091
16090 11377 18519 14791
11796 6945 17140 14740
4684 9316 17801 12415
13108 11002 13722 19972
12119 3417 19225 17470
19698 13519 19749 17350
2514 53 17754 643
3220 14244 17715 18671
19389 9971 19931 16101
931 1264 16845 7028
1292 14230 4657 18497
6929 8397 17139 19693
18193 10617 19833 19773
16298 1326 16768 18143
1196 14800 5638 17680
5050 17503 18858 18657
7844 1247 13388 1608
9516 10970 16445 15252
8199 18172 19088 19496
9795 2271 16534 14194
7955 1259 11732 14293
6356 1060 14816 13905
9100 13092 11059 18218
8018 5902 16820 17788
11858 15473 12608 17868
1872 14113 13855 19354
16496 5365 17972 16096
676 7497 2263 8482
10672 7379 13896 10022
4644 17961 7355 19465
9188 4421 19877 8225
10386 6055 13274 16037
5036 17169 12782 19781
3886 13840 11654 15263
11565 4752 12063 19221
8438 4374 14149 6219
14473 18377 14821 18925
140 7157 281 14359
12494 18530 19910 19211
15499 19576 16084 19866
3798 10828 8524 18721
13991 17816 17833 19410
8455 12176 15177 18496
6619 9392 6799 17334
17364 9453 18676 16015
11121 5693 12207 19039
8793 13947 16211 18011
3553 3444 13068 19152
8698 2564 9245 6438
11453 13151 17153 16145
5172 4780 19988 12583
12615 10216 18944 12388
16004 19382 16062 19577
9607 16389 13426 17913
12170 2496 19564 8855
14576 9309 19219 17162
15461 12553 18792 13274
16724 11970 17451 16663
5430 12245 10396 19030
9621 9837 15615 13349
17388 18321 18325 19885
15346 2419 17840 7720
2943 9234 8003 14124
2453 7556 5413 8383
10030 18578 16707 19983
16656 10619 18348 16041
11760 13885 13694 15582
1231 7788 19562 15476
6232 7767 17232 18670
18049 7476 19104 15390
14814 19989 16540 19992
13358 15109 15708 16420
19910 2711 19942 5455
17543 2936 18652 15280
17499 19163 18129 19744
1313 16271 4380 17846
15554 19275 17386 19498
18808 13080 19902 18876
15728 19636 18662 19891
14919 1581 16069 17089
9531 13515 14153 15766
4836 17648 15766 17722
14113 1825 18626 19852
9984 17301 19810 19454
13959 9495 13981 11229
2053 17321 10743 19652
2681 9995 17568 10822
5165 12001 5662 15284
1534 5590 9920 10802
14073 9407 15506 18263
12823 6943 19819 13907
14181 10637 14544 10941
12835 201 17374 8594
8745 1711 12979 11547
15681 3693 19923 18000
3963 11619 13440 16548
12182 19966 16216 19971
17142 12002 19989 13942
11390 14998 13478 15542
15705 10438 19287 15734
3252 3718 18058 7368
774 6751 8803 8049
13154 2287 17727 11360
2667 7676 9333 8622
15409 8251 18023 16893
18994 7149 19388 11866
1914 10601 2990 12521
5601 13535 17141 16634
6439 16879 19347 17096
16672 16873 17130 19793
16241 11297 17442 18962
9314 14877 10612 18598
16013 7107 17409 8302
18075 8235 18862 17183
17791 6290 17830 9395
10731 14172 11780 18904
19747 976 19886 13239
18630 11649 19580 18101
14666 14389 14800 16669
508 11155 15391 19314
19310 9456 19854 16138
17714 10735 17748 18510
2302 14025 14106 15875
5211 11828 5592 16809
5327 19244 11691 19809
12585 4129 16553 18087
14032 10652 17745 18387
5102 13561 10476 15587
15126 448 18716 2246
5819 17073 19933 17294
4711 6408 13666 13434
1616 8263 12573 11391
4049 13862 13118 19741
13685 5170 16672 11517
8692 1090 8934 11199
3930 11452 6693 18263
17861 14178 19514 17672
19205 12524 19729 17923
10387 14197 14069 19807
1651 18444 6738 19188
15259 3560 15928 17084
1864 2928 9588 19961
4511 17973 16725 18982
14250 11390 18289 15927
1204 5597 10050 16066
2997 16852 3227 17191
14551 3743 15079 9247
13925 8096 14743 18685
5231 3350 10753 18459
13281 19041 16982 19439
18578 13342 19736 18640
15975 10464 17593 10561
6984 17197 7530 18280
10253 15864 14670 18118
12634 13863 19754 14685
2050 18678 12759 19061
10400 14485 13834 18501
13434 19594 18839 19683
3935 14068 15573 18081
15406 13900 18095 14903
3605 19419 9981 19464
17094 14662 19662 19534
16965 1730 18036 11083
5548 788 18984 4409
11410 867 16693 16298
113 15663 7292 16838
258 13398 13759 13468
16573 10512 17946 16030
5358 7455 11194 10072
3170 13525 14807 14447
9174 3085 15463 5125
15319 11549 17709 17723
7399 12227 18295 19120
10748 5138 15872 19137
14171 5554 17571 5629
17821 523 19818 16594
13418 17061 19388 17516
6822 10655 17687 14547
18977 6765 19071 19826
3318 8636 8501 9411
7486 11240 15004 13827
5643 15825 8574 19434
19887 860 19937 2598
4026 18606 7969 19798
17814 5374 17951 19606
246 2497 2100 19299
3699 12715 18052 14994
13337 17436 14372 18855
18361 19625 19213 19815
3881 17190 14328 18995
347 15059 12545 18918
1501 2513 14924 10581
7205 14580 10882 17127
18196 17909 18204 18372
5472 12427 8063 14372
12992 15891 13577 19009
15090 3276 16162 16248
15997 3036 18054 16650
10920 12003 15582 17458
15007 6149 19439 19782
5485 11184 8330 18159
13491 3974 15183 16711
15903 6072 16831 18842
317 15145 8327 18639
2812 12563 4607 19486
18880 5638 19362 7549
17550 10841 17948 15402
8081 16306 14023 16555
10120 19666 17588 19748
4584 13249 11439 16932
8819 11295 12003 17720
10827 7533 16471 13007
9779 10290 14752 16633
801 3043 14150 11654
19067 7661 19100 18250
10760 10052 11151 13334
11878 3275 17691 4002
5995 18812 14804 19026
18404 6443 19108 15048
941 3805 11651 11459
8816 9760 17366 11364
17274 7970 19810 10657
1559 17914 3566 19086
